id,CCP,y_pred,prob_true,prob_false,difference,lime
2509985,TRUE,1,0.59,0.41,0.18,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含personal,不包含mirror,不包含dot,不包含deprecated,不包含Tutorial,不包含clone,不包含abondoned,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含inactive,不包含readme_usage,不包含app,不包含readme_author,不包含readme_wiki）。》"
2511806,FALSE,1,0.591,0.409,0.182,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含deprecated,不包含mirror,不包含collectionof,不包含sample,不包含Tutorial,不包含obsole,不包含dot,不包含personal,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含tool,不包含component,不包含server,不包含readme_usage,不包含readme_author,不包含app,不包含library）。》"
2226148,FALSE,0,0.409,0.591,0.182,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含fork,不包含mirror,不包含dot,不包含sample,不包含demo,不包含Tutorial,不包含personal,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目包含example,不包含readme_reportbug,不包含plugin,不包含server,不包含inactive,不包含component,不包含tool,不包含app,不包含readme_author,不包含library）。》"
3470319,TRUE,0,0.409,0.591,0.182,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含Tutorial,不包含collectionof,不包含dot,不包含demo,不包含deprecated,不包含fork,不包含example,不包含documentation,不包含personal），其负面解释(也就是预测为非CCP)为（该项目不包含inactive,包含test,不包含plugin,不包含readme_reportbug,不包含server,不包含tool,不包含readme_usage,不包含library,包含readme_inactive,不包含component）。》"
2513667,FALSE,0,0.408,0.592,0.184,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含Tutorial,不包含collectionof,不包含personal,不包含demo,不包含unmaintained,不包含dot,不包含deprecated,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,包含readme_howtouse,不包含server,不包含readme_usage,不包含tool,不包含readme_cookbook,不包含app,不包含inactive）。》"
2507009,FALSE,0,0.408,0.592,0.184,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含deprecated,不包含personal,不包含fork,不包含Tutorial,不包含obsole,不包含clone,不包含demo,不包含dot），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,包含readme_howtouse,不包含tool,不包含server,不包含app,不包含readme_usage,不包含library,不包含readme_author）。》"
2510292,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含dot,不包含sample,不包含mirror,不包含fork,不包含personal,不包含collectionof,不包含Tutorial,不包含cookbook,不包含documentation,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,包含readme_howtouse,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含system,不包含library）。》"
2510654,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含personal,不包含collectionof,不包含deprecated,不包含demo,不包含mirror,不包含Tutorial,不包含dot,不包含unmaintained），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含server,包含readme_howtouse,不包含plugin,不包含component,不包含tool,不包含readme_usage,不包含app,不包含readme_author）。》"
2514347,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含Tutorial,不包含sample,不包含dot,不包含personal,不包含collectionof,不包含fork,不包含demo,不包含obsole,不包含documentation,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含inactive,不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,包含readme_howtouse,不包含component,不包含tool,不包含readme_usage,不包含readme_author）。》"
2513142,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含personal,不包含sample,不包含dot,不包含deprecated,不包含example,不包含Tutorial,不包含collectionof,不包含mirror,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,包含readme_howtouse,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含app）。》"
2513371,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含Tutorial,不包含collectionof,不包含dot,不包含deprecated,不包含fork,不包含personal,不包含documentation,不包含obsole,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,包含readme_howtouse,不包含tool,不包含server,不包含readme_usage,不包含library,不包含app）。》"
14304361,FALSE,0,0.407,0.593,0.186,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含personal,不包含Tutorial,不包含sample,不包含dot,不包含fork,不包含mirror,不包含demo,不包含deprecated,不包含readme_retired），其负面解释(也就是预测为非CCP)为（该项目不包含inactive,不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含library）。》"
236716,FALSE,0,0.406,0.594,0.188,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含deprecated,不包含fork,不包含collectionof,不包含Tutorial,不包含mirror,不包含demo,不包含dot,不包含cookbook,不包含personal），其负面解释(也就是预测为非CCP)为（该项目包含clone,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含inactive,不包含readme_usage,不包含component,不包含readme_author,不包含library）。》"
2514253,TRUE,1,0.594,0.406,0.188,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含mirror,不包含personal,不包含dot,不包含Tutorial,不包含fork,不包含sample,不包含demo,不包含unmaintained），其负面解释(也就是预测为非CCP)为（该项目包含setof,不包含readme_reportbug,不包含plugin,不包含server,不包含inactive,不包含tool,不包含readme_usage,不包含readme_author,不包含library,不包含app）。》"
2522231,FALSE,0,0.406,0.594,0.188,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含fork,不包含dot,不包含sample,不包含personal,不包含deprecated,不包含mirror,不包含demo,不包含Tutorial,不包含example），其负面解释(也就是预测为非CCP)为（该项目包含backup,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含inactive）。》"
114337,TRUE,0,0.405,0.595,0.19,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含sample,不包含personal,不包含collectionof,不包含dot,不包含documentation,不包含Tutorial,不包含mirror,不包含fork,不包含demo），其负面解释(也就是预测为非CCP)为（该项目包含clone,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含readme_install,不包含readme_wiki）。》"
2506270,FALSE,0,0.405,0.595,0.19,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含dot,不包含mirror,不包含collectionof,不包含fork,不包含unmaintained,不包含sample,不包含deprecated,不包含personal,不包含Tutorial,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含inactive,不包含plugin,包含blog,不包含server,不包含helper,不包含tool,不包含readme_usage,不包含readme_author,不包含app）。》"
11072200,TRUE,1,0.595,0.405,0.19,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含deprecated,不包含sample,不包含demo,不包含Tutorial,不包含dot,不包含personal,不包含mirror,不包含fork,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含inactive,不包含component,不包含server,不包含plugin,不包含tool,不包含readme_usage,不包含library,不包含app,不包含readme_wiki）。》"
61569,FALSE,1,0.596,0.404,0.192,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含unmaintained,不包含dot,不包含sample,不包含fork,不包含personal,不包含Tutorial,不包含collectionof,不包含demo,不包含example），其负面解释(也就是预测为非CCP)为（该项目包含clone,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含readme_install）。》"
4931168,FALSE,1,0.596,0.404,0.192,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含dot,不包含unmaintained,不包含personal,不包含Tutorial,不包含sample,不包含deprecated,不包含demo,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含blog,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含inactive,不包含app）。》"
